FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CRS_DEP_TIME,CANCELLATION_REASON,Route,Month,Year,Day_Of_Week,Is_Weekend,Season,Delay_Category,Is_Delayed,CRS_DEP_HOUR,Time_Of_Day,Total_Cause_Delay,Dominant_Delay_Cause,Origin_Flight_Volume
2023-03-11 23:00:00,B6,LAX,DEN,-24,-51,0,0,C,48,24,73,8,4,284,NAS,LAX → DEN,3,2023,Saturday,True,Spring,Early/On-time,False,2,Night,157,NAS_DELAY,380
2023-03-12 00:00:00,AA,ATL,JFK,67,-4,0,0,C,20,16,21,8,38,769,NAS,ATL → JFK,3,2023,Sunday,True,Spring,Major Delay,True,7,Morning,103,LATE_AIRCRAFT_DELAY,347
2023-03-12 01:00:00,AA,SEA,DEN,29,0,0,0,,7,21,7,6,40,1896,Not Cancelled / Unknown,SEA → DEN,3,2023,Sunday,True,Spring,Moderate Delay,True,18,Evening,81,LATE_AIRCRAFT_DELAY,352
2023-03-12 02:00:00,WN,ORD,DFW,-49,18,0,0,A,63,28,46,3,4,568,Carrier,ORD → DFW,3,2023,Sunday,True,Spring,Early/On-time,False,5,Night,144,CARRIER_DELAY,401
2023-03-12 03:00:00,NK,JFK,ATL,45,-66,0,0,,58,45,5,3,7,1321,Not Cancelled / Unknown,JFK → ATL,3,2023,Sunday,True,Spring,Moderate Delay,True,13,Afternoon,118,CARRIER_DELAY,384
2023-03-12 04:00:00,B6,SFO,DFW,36,66,0,0,B,29,25,6,9,97,529,Weather,SFO → DFW,3,2023,Sunday,True,Spring,Moderate Delay,True,5,Night,166,LATE_AIRCRAFT_DELAY,367
2023-03-12 05:00:00,DL,ATL,ATL,0,28,0,0,C,31,33,35,6,55,1767,NAS,ATL → ATL,3,2023,Sunday,True,Spring,Early/On-time,False,17,Afternoon,160,LATE_AIRCRAFT_DELAY,347
2023-03-12 06:00:00,UA,LAX,JFK,87,56,0,0,A,74,25,7,2,24,2074,Carrier,LAX → JFK,3,2023,Sunday,True,Spring,Major Delay,True,20,Evening,132,CARRIER_DELAY,380
2023-03-12 07:00:00,AA,SFO,LAX,-12,76,0,0,C,19,56,76,2,90,2043,NAS,SFO → LAX,3,2023,Sunday,True,Spring,Early/On-time,False,20,Evening,243,LATE_AIRCRAFT_DELAY,367
2023-03-12 08:00:00,UA,ATL,DEN,7,-17,0,0,C,15,8,45,4,51,1141,NAS,ATL → DEN,3,2023,Sunday,True,Spring,Minor Delay,False,11,Morning,123,LATE_AIRCRAFT_DELAY,347
2023-03-12 09:00:00,UA,SEA,DEN,49,-87,0,0,B,24,39,63,5,51,1077,Weather,SEA → DEN,3,2023,Sunday,True,Spring,Moderate Delay,True,10,Morning,182,NAS_DELAY,352
2023-03-12 10:00:00,WN,SFO,ORD,18,57,0,0,A,59,10,30,7,6,503,Carrier,SFO → ORD,3,2023,Sunday,True,Spring,Moderate Delay,True,5,Night,112,CARRIER_DELAY,367
2023-03-12 11:00:00,B6,SFO,SEA,-47,0,0,0,C,44,6,22,0,60,2024,NAS,SFO → SEA,3,2023,Sunday,True,Spring,Early/On-time,False,20,Evening,132,LATE_AIRCRAFT_DELAY,367
2023-03-12 12:00:00,AA,ORD,DFW,23,-33,0,0,,8,29,60,6,99,151,Not Cancelled / Unknown,ORD → DFW,3,2023,Sunday,True,Spring,Moderate Delay,True,1,Night,202,LATE_AIRCRAFT_DELAY,401
2023-03-12 13:00:00,UA,DEN,DEN,-3,35,0,0,B,50,53,49,7,95,736,Weather,DEN → DEN,3,2023,Sunday,True,Spring,Early/On-time,False,7,Morning,254,LATE_AIRCRAFT_DELAY,374
2023-03-12 14:00:00,AA,JFK,JFK,53,110,0,0,B,60,1,45,4,84,478,Weather,JFK → JFK,3,2023,Sunday,True,Spring,Moderate Delay,True,4,Night,194,LATE_AIRCRAFT_DELAY,384
2023-03-12 15:00:00,DL,ORD,LAX,21,7,0,0,B,39,29,42,9,46,1685,Weather,ORD → LAX,3,2023,Sunday,True,Spring,Moderate Delay,True,16,Afternoon,165,LATE_AIRCRAFT_DELAY,401
2023-03-12 16:00:00,WN,DFW,SEA,19,50,0,0,,60,3,9,1,81,1239,Not Cancelled / Unknown,DFW → SEA,3,2023,Sunday,True,Spring,Moderate Delay,True,12,Afternoon,154,LATE_AIRCRAFT_DELAY,395
2023-03-12 17:00:00,DL,JFK,JFK,-32,-27,0,0,B,66,57,19,3,65,1371,Weather,JFK → JFK,3,2023,Sunday,True,Spring,Early/On-time,False,13,Afternoon,210,CARRIER_DELAY,384
2023-03-12 18:00:00,AA,ORD,DFW,4,-55,0,0,A,79,54,15,5,58,1363,Carrier,ORD → DFW,3,2023,Sunday,True,Spring,Minor Delay,False,13,Afternoon,211,CARRIER_DELAY,401
2023-03-12 19:00:00,AA,LAX,ORD,58,48,0,0,D,75,13,77,8,4,849,Security,LAX → ORD,3,2023,Sunday,True,Spring,Moderate Delay,True,8,Morning,177,NAS_DELAY,380
2023-03-12 20:00:00,B6,JFK,DEN,-19,33,0,0,C,14,12,2,1,43,1696,NAS,JFK → DEN,3,2023,Sunday,True,Spring,Early/On-time,False,16,Afternoon,72,LATE_AIRCRAFT_DELAY,384
2023-03-12 21:00:00,UA,JFK,JFK,13,-6,0,0,A,52,53,29,3,41,1398,Carrier,JFK → JFK,3,2023,Sunday,True,Spring,Minor Delay,False,13,Afternoon,178,WEATHER_DELAY,384
2023-03-12 22:00:00,UA,ATL,SEA,-27,80,0,0,,3,24,17,9,60,1560,Not Cancelled / Unknown,ATL → SEA,3,2023,Sunday,True,Spring,Early/On-time,False,15,Afternoon,113,LATE_AIRCRAFT_DELAY,347
2023-03-12 23:00:00,DL,LAX,ATL,-38,-58,0,0,C,22,12,58,4,62,1326,NAS,LAX → ATL,3,2023,Sunday,True,Spring,Early/On-time,False,13,Afternoon,158,LATE_AIRCRAFT_DELAY,380
2023-03-13 00:00:00,WN,DFW,LAX,11,-37,0,0,C,26,12,69,7,49,1265,NAS,DFW → LAX,3,2023,Monday,False,Spring,Minor Delay,False,12,Afternoon,163,NAS_DELAY,395
2023-03-13 01:00:00,NK,DEN,SEA,22,-9,0,0,B,36,36,34,7,37,1401,Weather,DEN → SEA,3,2023,Monday,False,Spring,Moderate Delay,True,14,Afternoon,150,LATE_AIRCRAFT_DELAY,374
2023-03-13 02:00:00,UA,SFO,JFK,104,-2,0,0,,76,59,18,1,91,1708,Not Cancelled / Unknown,SFO → JFK,3,2023,Monday,False,Spring,Major Delay,True,17,Afternoon,245,LATE_AIRCRAFT_DELAY,367
2023-03-13 03:00:00,B6,SEA,LAX,-5,70,1,0,A,42,43,25,5,94,1412,Carrier,SEA → LAX,3,2023,Monday,False,Spring,Early/On-time,False,14,Afternoon,209,LATE_AIRCRAFT_DELAY,352
2023-03-13 04:00:00,DL,ORD,DEN,12,13,0,0,B,36,5,34,5,53,2334,Weather,ORD → DEN,3,2023,Monday,False,Spring,Minor Delay,False,23,Evening,133,LATE_AIRCRAFT_DELAY,401
2023-03-13 05:00:00,DL,ATL,ATL,-41,4,0,0,A,84,25,75,4,43,1753,Carrier,ATL → ATL,3,2023,Monday,False,Spring,Early/On-time,False,17,Afternoon,231,CARRIER_DELAY,347
2023-03-13 06:00:00,NK,ORD,ORD,42,-38,0,0,D,28,53,71,7,23,1960,Security,ORD → ORD,3,2023,Monday,False,Spring,Moderate Delay,True,19,Evening,182,NAS_DELAY,401
2023-03-13 07:00:00,B6,DFW,SEA,32,55,0,0,C,28,13,56,9,62,626,NAS,DFW → SEA,3,2023,Monday,False,Spring,Moderate Delay,True,6,Morning,168,LATE_AIRCRAFT_DELAY,395
2023-03-13 08:00:00,WN,SFO,ORD,81,-33,0,0,C,48,7,48,1,96,1264,NAS,SFO → ORD,3,2023,Monday,False,Spring,Major Delay,True,12,Afternoon,200,LATE_AIRCRAFT_DELAY,367
2023-03-13 09:00:00,B6,DFW,ATL,65,-38,0,0,A,74,23,9,1,38,2259,Carrier,DFW → ATL,3,2023,Monday,False,Spring,Major Delay,True,22,Evening,145,CARRIER_DELAY,395
2023-03-13 10:00:00,WN,JFK,LAX,30,-4,0,0,C,50,21,28,6,11,362,NAS,JFK → LAX,3,2023,Monday,False,Spring,Moderate Delay,True,3,Night,116,CARRIER_DELAY,384
2023-03-13 11:00:00,B6,SEA,DEN,-6,18,0,0,D,49,39,70,8,62,2180,Security,SEA → DEN,3,2023,Monday,False,Spring,Early/On-time,False,21,Evening,228,NAS_DELAY,352
2023-03-13 12:00:00,B6,DFW,JFK,24,-16,0,0,B,27,38,67,2,8,1532,Weather,DFW → JFK,3,2023,Monday,False,Spring,Moderate Delay,True,15,Afternoon,142,NAS_DELAY,395
2023-03-13 13:00:00,AA,ORD,ATL,10,40,0,0,,73,48,77,6,78,2324,Not Cancelled / Unknown,ORD → ATL,3,2023,Monday,False,Spring,Minor Delay,False,23,Evening,282,LATE_AIRCRAFT_DELAY,401
2023-03-13 14:00:00,DL,LAX,DFW,57,0,1,1,B,4,20,23,2,86,1288,Weather,LAX → DFW,3,2023,Monday,False,Spring,Moderate Delay,True,12,Afternoon,135,LATE_AIRCRAFT_DELAY,380
2023-03-13 15:00:00,B6,LAX,LAX,52,54,0,0,D,55,42,42,5,21,656,Security,LAX → LAX,3,2023,Monday,False,Spring,Moderate Delay,True,6,Morning,165,CARRIER_DELAY,380
2023-03-13 16:00:00,NK,JFK,ORD,1,32,1,0,A,63,25,38,2,35,1383,Carrier,JFK → ORD,3,2023,Monday,False,Spring,Minor Delay,False,13,Afternoon,163,CARRIER_DELAY,384
2023-03-13 17:00:00,B6,DEN,SEA,-50,83,0,0,C,88,9,24,0,73,666,NAS,DEN → SEA,3,2023,Monday,False,Spring,Early/On-time,False,6,Morning,194,CARRIER_DELAY,374
2023-03-13 18:00:00,UA,ORD,ATL,75,-5,0,0,,16,12,67,5,27,2183,Not Cancelled / Unknown,ORD → ATL,3,2023,Monday,False,Spring,Major Delay,True,21,Evening,127,NAS_DELAY,401
2023-03-13 19:00:00,DL,ORD,ORD,41,45,0,0,,88,41,33,2,55,919,Not Cancelled / Unknown,ORD → ORD,3,2023,Monday,False,Spring,Moderate Delay,True,9,Morning,219,CARRIER_DELAY,401
2023-03-13 20:00:00,UA,DFW,LAX,0,-59,0,0,B,54,52,52,0,98,2151,Weather,DFW → LAX,3,2023,Monday,False,Spring,Early/On-time,False,21,Evening,256,LATE_AIRCRAFT_DELAY,395
2023-03-13 21:00:00,DL,SEA,ORD,39,127,0,0,B,8,57,54,4,28,1950,Weather,SEA → ORD,3,2023,Monday,False,Spring,Moderate Delay,True,19,Evening,151,WEATHER_DELAY,352
2023-03-13 22:00:00,UA,ORD,ATL,18,43,1,0,A,88,13,52,7,4,387,Carrier,ORD → ATL,3,2023,Monday,False,Spring,Moderate Delay,True,3,Night,164,CARRIER_DELAY,401
2023-03-13 23:00:00,B6,ATL,LAX,74,0,1,0,,67,8,17,7,3,1768,Not Cancelled / Unknown,ATL → LAX,3,2023,Monday,False,Spring,Major Delay,True,17,Afternoon,102,CARRIER_DELAY,347
2023-03-14 00:00:00,B6,DEN,DFW,-71,1,0,0,C,72,6,6,7,50,904,NAS,DEN → DFW,3,2023,Tuesday,False,Spring,Early/On-time,False,9,Morning,141,CARRIER_DELAY,374
2023-03-14 01:00:00,AA,DFW,ATL,-2,2,0,0,B,78,38,62,2,14,376,Weather,DFW → ATL,3,2023,Tuesday,False,Spring,Early/On-time,False,3,Night,194,CARRIER_DELAY,395
2023-03-14 02:00:00,NK,ATL,JFK,86,85,0,0,A,15,57,74,7,93,239,Carrier,ATL → JFK,3,2023,Tuesday,False,Spring,Major Delay,True,2,Night,246,LATE_AIRCRAFT_DELAY,347
2023-03-14 03:00:00,UA,JFK,SFO,40,47,0,0,,15,30,41,3,59,181,Not Cancelled / Unknown,JFK → SFO,3,2023,Tuesday,False,Spring,Moderate Delay,True,1,Night,148,LATE_AIRCRAFT_DELAY,384
2023-03-14 04:00:00,WN,LAX,DEN,94,-5,0,0,C,12,49,10,7,25,1280,NAS,LAX → DEN,3,2023,Tuesday,False,Spring,Major Delay,True,12,Afternoon,103,WEATHER_DELAY,380
2023-03-14 05:00:00,AA,JFK,ATL,-39,-37,0,0,B,77,15,8,2,22,743,Weather,JFK → ATL,3,2023,Tuesday,False,Spring,Early/On-time,False,7,Morning,124,CARRIER_DELAY,384
2023-03-14 06:00:00,UA,LAX,LAX,63,59,0,0,B,85,7,34,2,28,840,Weather,LAX → LAX,3,2023,Tuesday,False,Spring,Major Delay,True,8,Morning,156,CARRIER_DELAY,380
2023-03-14 07:00:00,UA,JFK,SEA,60,45,0,0,B,84,47,64,0,85,1278,Weather,JFK → SEA,3,2023,Tuesday,False,Spring,Moderate Delay,True,12,Afternoon,280,LATE_AIRCRAFT_DELAY,384
2023-03-14 08:00:00,AA,ORD,DEN,-60,40,0,0,C,72,50,4,7,98,1068,NAS,ORD → DEN,3,2023,Tuesday,False,Spring,Early/On-time,False,10,Morning,231,LATE_AIRCRAFT_DELAY,401
2023-03-14 09:00:00,B6,ATL,ATL,1,8,0,0,,62,14,25,7,56,1008,Not Cancelled / Unknown,ATL → ATL,3,2023,Tuesday,False,Spring,Minor Delay,False,10,Morning,164,CARRIER_DELAY,347
2023-03-14 10:00:00,UA,LAX,DFW,10,0,0,0,,40,24,50,8,61,597,Not Cancelled / Unknown,LAX → DFW,3,2023,Tuesday,False,Spring,Minor Delay,False,5,Night,183,LATE_AIRCRAFT_DELAY,380
2023-03-14 11:00:00,B6,DFW,SEA,-57,79,1,0,B,52,46,37,5,58,1016,Weather,DFW → SEA,3,2023,Tuesday,False,Spring,Early/On-time,False,10,Morning,198,LATE_AIRCRAFT_DELAY,395
2023-03-14 12:00:00,AA,ATL,DFW,2,83,0,0,,67,37,2,1,47,200,Not Cancelled / Unknown,ATL → DFW,3,2023,Tuesday,False,Spring,Minor Delay,False,2,Night,154,CARRIER_DELAY,347
2023-03-14 13:00:00,B6,DFW,JFK,54,37,0,0,B,73,40,58,0,81,342,Weather,DFW → JFK,3,2023,Tuesday,False,Spring,Moderate Delay,True,3,Night,252,LATE_AIRCRAFT_DELAY,395
2023-03-14 14:00:00,DL,ATL,SEA,-2,50,0,0,B,8,14,12,7,34,630,Weather,ATL → SEA,3,2023,Tuesday,False,Spring,Early/On-time,False,6,Morning,75,LATE_AIRCRAFT_DELAY,347
2023-03-14 15:00:00,WN,ATL,ORD,25,21,1,0,,50,24,34,9,45,297,Not Cancelled / Unknown,ATL → ORD,3,2023,Tuesday,False,Spring,Moderate Delay,True,2,Night,162,CARRIER_DELAY,347
2023-03-14 16:00:00,UA,JFK,SFO,26,-42,0,0,B,47,6,2,3,32,697,Weather,JFK → SFO,3,2023,Tuesday,False,Spring,Moderate Delay,True,6,Morning,90,CARRIER_DELAY,384
2023-03-14 17:00:00,NK,LAX,SEA,14,-27,0,0,B,79,25,52,6,70,1220,Weather,LAX → SEA,3,2023,Tuesday,False,Spring,Minor Delay,False,12,Afternoon,232,CARRIER_DELAY,380
2023-03-14 18:00:00,WN,LAX,DEN,-16,57,0,0,,48,59,54,9,97,1872,Not Cancelled / Unknown,LAX → DEN,3,2023,Tuesday,False,Spring,Early/On-time,False,18,Evening,267,LATE_AIRCRAFT_DELAY,380
2023-03-14 19:00:00,B6,SEA,SEA,44,62,0,0,A,17,7,44,3,9,1505,Carrier,SEA → SEA,3,2023,Tuesday,False,Spring,Moderate Delay,True,15,Afternoon,80,NAS_DELAY,352
2023-03-14 20:00:00,UA,ATL,LAX,-56,54,0,0,D,9,17,65,0,87,929,Security,ATL → LAX,3,2023,Tuesday,False,Spring,Early/On-time,False,9,Morning,178,LATE_AIRCRAFT_DELAY,347
2023-03-14 21:00:00,B6,ORD,SFO,15,25,1,0,,84,20,66,7,88,378,Not Cancelled / Unknown,ORD → SFO,3,2023,Tuesday,False,Spring,Minor Delay,False,3,Night,265,LATE_AIRCRAFT_DELAY,401
2023-03-14 22:00:00,DL,ORD,LAX,77,55,0,1,C,53,15,43,9,47,705,NAS,ORD → LAX,3,2023,Tuesday,False,Spring,Major Delay,True,7,Morning,167,CARRIER_DELAY,401
2023-03-14 23:00:00,AA,DFW,ORD,-5,9,1,0,A,78,46,72,8,43,1560,Carrier,DFW → ORD,3,2023,Tuesday,False,Spring,Early/On-time,False,15,Afternoon,247,CARRIER_DELAY,395
2023-03-15 00:00:00,UA,DFW,SEA,-17,36,0,0,B,14,2,67,9,90,770,Weather,DFW → SEA,3,2023,Wednesday,False,Spring,Early/On-time,False,7,Morning,182,LATE_AIRCRAFT_DELAY,395
2023-03-15 01:00:00,DL,JFK,DFW,47,3,0,0,A,10,0,61,8,69,1094,Carrier,JFK → DFW,3,2023,Wednesday,False,Spring,Moderate Delay,True,10,Morning,148,LATE_AIRCRAFT_DELAY,384
2023-03-15 02:00:00,DL,ATL,DFW,22,-30,0,0,B,39,12,24,8,62,1051,Weather,ATL → DFW,3,2023,Wednesday,False,Spring,Moderate Delay,True,10,Morning,145,LATE_AIRCRAFT_DELAY,347
2023-03-15 03:00:00,UA,DFW,ATL,48,46,0,0,D,46,53,51,3,48,348,Security,DFW → ATL,3,2023,Wednesday,False,Spring,Moderate Delay,True,3,Night,201,WEATHER_DELAY,395
2023-03-15 04:00:00,B6,DFW,JFK,16,63,0,0,B,19,31,49,8,71,1141,Weather,DFW → JFK,3,2023,Wednesday,False,Spring,Moderate Delay,True,11,Morning,178,LATE_AIRCRAFT_DELAY,395
2023-03-15 05:00:00,NK,DEN,DEN,-92,110,0,0,B,21,11,0,3,84,1231,Weather,DEN → DEN,3,2023,Wednesday,False,Spring,Early/On-time,False,12,Afternoon,119,LATE_AIRCRAFT_DELAY,374
2023-03-15 06:00:00,DL,ATL,SFO,68,22,0,0,C,47,30,38,1,40,1446,NAS,ATL → SFO,3,2023,Wednesday,False,Spring,Major Delay,True,14,Afternoon,156,CARRIER_DELAY,347
2023-03-15 07:00:00,WN,SFO,JFK,108,-29,0,0,C,81,40,51,9,82,92,NAS,SFO → JFK,3,2023,Wednesday,False,Spring,Major Delay,True,0,Night,263,LATE_AIRCRAFT_DELAY,367
2023-03-15 08:00:00,DL,JFK,SEA,72,-1,0,0,,15,1,75,2,97,2188,Not Cancelled / Unknown,JFK → SEA,3,2023,Wednesday,False,Spring,Major Delay,True,21,Evening,190,LATE_AIRCRAFT_DELAY,384
2023-03-15 09:00:00,NK,DFW,JFK,-144,6,0,0,B,4,40,39,1,38,1546,Weather,DFW → JFK,3,2023,Wednesday,False,Spring,Early/On-time,False,15,Afternoon,122,WEATHER_DELAY,395
2023-03-15 10:00:00,B6,JFK,ATL,35,17,0,0,,64,7,59,0,22,1826,Not Cancelled / Unknown,JFK → ATL,3,2023,Wednesday,False,Spring,Moderate Delay,True,18,Evening,152,CARRIER_DELAY,384
2023-03-15 11:00:00,B6,LAX,JFK,-6,30,1,0,C,82,58,72,5,12,1092,NAS,LAX → JFK,3,2023,Wednesday,False,Spring,Early/On-time,False,10,Morning,229,CARRIER_DELAY,380
2023-03-15 12:00:00,WN,JFK,SFO,-33,26,0,0,B,73,24,68,3,52,581,Weather,JFK → SFO,3,2023,Wednesday,False,Spring,Early/On-time,False,5,Night,220,CARRIER_DELAY,384
2023-03-15 13:00:00,DL,SFO,ORD,20,43,0,0,B,20,4,19,6,91,1720,Weather,SFO → ORD,3,2023,Wednesday,False,Spring,Moderate Delay,True,17,Afternoon,140,LATE_AIRCRAFT_DELAY,367
2023-03-15 14:00:00,B6,ORD,ATL,8,19,0,0,B,60,44,1,6,69,882,Weather,ORD → ATL,3,2023,Wednesday,False,Spring,Minor Delay,False,8,Morning,180,LATE_AIRCRAFT_DELAY,401
2023-03-15 15:00:00,NK,SFO,ORD,37,-77,0,0,C,76,1,8,9,56,123,NAS,SFO → ORD,3,2023,Wednesday,False,Spring,Moderate Delay,True,1,Night,150,CARRIER_DELAY,367
2023-03-15 16:00:00,UA,ORD,SEA,17,21,0,0,A,54,41,38,0,75,1757,Carrier,ORD → SEA,3,2023,Wednesday,False,Spring,Moderate Delay,True,17,Afternoon,208,LATE_AIRCRAFT_DELAY,401
2023-03-15 17:00:00,AA,JFK,ATL,-35,15,0,0,,23,57,29,8,66,1701,Not Cancelled / Unknown,JFK → ATL,3,2023,Wednesday,False,Spring,Early/On-time,False,17,Afternoon,183,LATE_AIRCRAFT_DELAY,384
2023-03-15 18:00:00,AA,ORD,SEA,-10,34,0,0,C,22,37,53,7,47,602,NAS,ORD → SEA,3,2023,Wednesday,False,Spring,Early/On-time,False,6,Morning,166,NAS_DELAY,401
2023-03-15 19:00:00,AA,LAX,SEA,-18,-2,0,0,,86,38,57,9,19,1364,Not Cancelled / Unknown,LAX → SEA,3,2023,Wednesday,False,Spring,Early/On-time,False,13,Afternoon,209,CARRIER_DELAY,380
2023-03-15 20:00:00,DL,ATL,JFK,-62,20,0,0,A,10,2,43,0,61,304,Carrier,ATL → JFK,3,2023,Wednesday,False,Spring,Early/On-time,False,3,Night,116,LATE_AIRCRAFT_DELAY,347
2023-03-15 21:00:00,WN,ORD,ORD,-46,34,0,0,B,46,45,42,7,44,1251,Weather,ORD → ORD,3,2023,Wednesday,False,Spring,Early/On-time,False,12,Afternoon,184,CARRIER_DELAY,401
2023-03-15 22:00:00,B6,ORD,SEA,5,5,0,0,A,1,47,9,4,62,936,Carrier,ORD → SEA,3,2023,Wednesday,False,Spring,Minor Delay,False,9,Morning,123,LATE_AIRCRAFT_DELAY,401
2023-03-15 23:00:00,UA,JFK,ORD,79,39,0,0,B,69,37,47,0,7,2313,Weather,JFK → ORD,3,2023,Wednesday,False,Spring,Major Delay,True,23,Evening,160,CARRIER_DELAY,384
2023-03-16 00:00:00,NK,LAX,ORD,-9,14,0,0,,52,21,16,3,25,2131,Not Cancelled / Unknown,LAX → ORD,3,2023,Thursday,False,Spring,Early/On-time,False,21,Evening,117,CARRIER_DELAY,380
2023-03-16 01:00:00,UA,SEA,ATL,-19,18,0,0,A,10,39,4,6,37,748,Carrier,SEA → ATL,3,2023,Thursday,False,Spring,Early/On-time,False,7,Morning,96,WEATHER_DELAY,352
2023-03-16 02:00:00,NK,SEA,LAX,-38,-104,0,1,B,14,32,69,4,91,2198,Weather,SEA → LAX,3,2023,Thursday,False,Spring,Early/On-time,False,21,Evening,210,LATE_AIRCRAFT_DELAY,352
2023-03-16 03:00:00,DL,SEA,JFK,16,-33,0,0,A,72,51,73,2,98,685,Carrier,SEA → JFK,3,2023,Thursday,False,Spring,Moderate Delay,True,6,Morning,296,LATE_AIRCRAFT_DELAY,352
2023-03-16 04:00:00,AA,SEA,SEA,68,-33,0,0,B,11,31,63,3,40,139,Weather,SEA → SEA,3,2023,Thursday,False,Spring,Major Delay,True,1,Night,148,NAS_DELAY,352
2023-03-16 05:00:00,DL,ATL,ORD,105,20,0,0,,35,46,65,1,1,54,Not Cancelled / Unknown,ATL → ORD,3,2023,Thursday,False,Spring,Major Delay,True,0,Night,148,NAS_DELAY,347
2023-03-16 06:00:00,WN,SFO,DEN,27,62,0,1,C,22,16,70,7,6,73,NAS,SFO → DEN,3,2023,Thursday,False,Spring,Moderate Delay,True,0,Night,121,NAS_DELAY,367
2023-03-16 07:00:00,WN,JFK,LAX,21,7,0,0,C,26,55,3,1,24,996,NAS,JFK → LAX,3,2023,Thursday,False,Spring,Moderate Delay,True,9,Morning,109,WEATHER_DELAY,384
2023-03-16 08:00:00,NK,JFK,SEA,-9,45,0,0,B,87,17,27,5,50,1944,Weather,JFK → SEA,3,2023,Thursday,False,Spring,Early/On-time,False,19,Evening,186,CARRIER_DELAY,384
2023-03-16 09:00:00,B6,DEN,DEN,-1,37,0,0,,13,55,37,6,49,641,Not Cancelled / Unknown,DEN → DEN,3,2023,Thursday,False,Spring,Early/On-time,False,6,Morning,160,WEATHER_DELAY,374
2023-03-16 10:00:00,B6,LAX,JFK,43,17,0,0,C,53,2,65,6,95,743,NAS,LAX → JFK,3,2023,Thursday,False,Spring,Moderate Delay,True,7,Morning,221,LATE_AIRCRAFT_DELAY,380
2023-03-16 11:00:00,NK,SEA,JFK,0,34,0,0,B,26,55,66,0,63,2073,Weather,SEA → JFK,3,2023,Thursday,False,Spring,Early/On-time,False,20,Evening,210,NAS_DELAY,352
2023-03-16 12:00:00,WN,ATL,ORD,7,21,0,0,B,20,5,59,7,11,1604,Weather,ATL → ORD,3,2023,Thursday,False,Spring,Minor Delay,False,16,Afternoon,102,NAS_DELAY,347
2023-03-16 13:00:00,WN,LAX,ORD,13,6,0,0,,48,48,46,8,52,61,Not Cancelled / Unknown,LAX → ORD,3,2023,Thursday,False,Spring,Minor Delay,False,0,Night,202,LATE_AIRCRAFT_DELAY,380
2023-03-16 14:00:00,WN,SEA,SFO,-11,27,0,0,C,61,54,24,6,74,1223,NAS,SEA → SFO,3,2023,Thursday,False,Spring,Early/On-time,False,12,Afternoon,219,LATE_AIRCRAFT_DELAY,352
2023-03-16 15:00:00,DL,ATL,SFO,11,69,0,0,C,76,12,65,7,9,492,NAS,ATL → SFO,3,2023,Thursday,False,Spring,Minor Delay,False,4,Night,169,CARRIER_DELAY,347
2023-03-16 16:00:00,WN,LAX,SEA,-75,30,0,0,B,71,54,78,3,60,1992,Weather,LAX → SEA,3,2023,Thursday,False,Spring,Early/On-time,False,19,Evening,266,NAS_DELAY,380
2023-03-16 17:00:00,UA,JFK,ATL,39,20,0,0,A,43,53,66,7,54,1139,Carrier,JFK → ATL,3,2023,Thursday,False,Spring,Moderate Delay,True,11,Morning,223,NAS_DELAY,384
2023-03-16 18:00:00,AA,JFK,LAX,120,-23,0,0,C,43,30,68,2,98,1394,NAS,JFK → LAX,3,2023,Thursday,False,Spring,Major Delay,True,13,Afternoon,241,LATE_AIRCRAFT_DELAY,384
2023-03-16 19:00:00,WN,SFO,SEA,-9,68,0,0,C,60,16,39,0,67,1255,NAS,SFO → SEA,3,2023,Thursday,False,Spring,Early/On-time,False,12,Afternoon,182,LATE_AIRCRAFT_DELAY,367
2023-03-16 20:00:00,NK,DFW,LAX,31,-44,0,0,C,41,20,49,7,41,2255,NAS,DFW → LAX,3,2023,Thursday,False,Spring,Moderate Delay,True,22,Evening,158,NAS_DELAY,395
2023-03-16 21:00:00,AA,SFO,ORD,53,-56,0,0,C,22,15,39,5,65,1001,NAS,SFO → ORD,3,2023,Thursday,False,Spring,Moderate Delay,True,10,Morning,146,LATE_AIRCRAFT_DELAY,367
2023-03-16 22:00:00,DL,ORD,JFK,72,26,0,0,A,72,16,36,8,43,1125,Carrier,ORD → JFK,3,2023,Thursday,False,Spring,Major Delay,True,11,Morning,175,CARRIER_DELAY,401
2023-03-16 23:00:00,NK,SFO,ORD,3,-23,0,0,D,0,31,68,2,27,9,Security,SFO → ORD,3,2023,Thursday,False,Spring,Minor Delay,False,0,Night,128,NAS_DELAY,367
2023-03-17 00:00:00,AA,SEA,JFK,-66,55,0,0,,35,0,16,7,77,1146,Not Cancelled / Unknown,SEA → JFK,3,2023,Friday,False,Spring,Early/On-time,False,11,Morning,135,LATE_AIRCRAFT_DELAY,352
2023-03-17 01:00:00,NK,DEN,SFO,27,-55,1,0,,54,47,61,8,57,786,Not Cancelled / Unknown,DEN → SFO,3,2023,Friday,False,Spring,Moderate Delay,True,7,Morning,227,NAS_DELAY,374
2023-03-17 02:00:00,DL,LAX,SEA,20,50,0,0,B,15,37,40,8,92,2051,Weather,LAX → SEA,3,2023,Friday,False,Spring,Moderate Delay,True,20,Evening,192,LATE_AIRCRAFT_DELAY,380
